0,60
1,60
2,60
3,60
4,60
5,60
6,60
7,60
8,60
9,60
10,60
11,60
12,60
13,60
14,60
15,60
16,60
17,60
18,60
19,60
20,60
21,60
22,60
23,60
24,60
25,60
26,60
27,60
28,60
29,60
30,60
31,60
32,60
33,60
34,60
35,60
36,60
37,60
38,60
39,60
40,60
41,60
42,60
43,60
44,60
45,60
46,60
47,60
48,60
49,60
50,60
51,60
52,60
53,60
54,60
55,60
56,60
57,60
58,60
59,59
60,59
61,59
62,59
63,59
64,59
65,59
66,59
67,59
68,59
69,59
70,59
71,59
72,59
73,59
74,59
75,59
76,59
77,59
78,59
79,59
80,59
81,59
82,59
83,59
84,59
85,59
86,59
87,59
88,59
89,59
90,59
91,59
92,59
93,59
94,59
95,59
96,59
97,59
98,59
99,59
100,59
101,59
102,59
103,59
104,59
105,59
106,59
107,59
108,59
109,59
110,59
111,59
112,59
113,59
114,59
115,59
116,59
117,59
118,59
119,59
120,59
121,59
122,59
123,59
124,59
125,59
126,59
127,59
128,59
129,59
130,59
131,59
132,59
133,59
134,59
135,59
136,59
137,59
138,59
139,60
140,60
141,60
142,60
143,60
144,60
145,60
146,60
147,60
148,60
149,59
150,59
151,59
152,59
153,59
154,59
155,59
156,59
157,59
158,59
159,59
160,59
161,59
162,59
163,59
164,59
165,59
166,59
167,59
168,59
169,59
170,59
171,59
172,59
173,59
174,59
175,59
176,59
177,59
178,59
179,60
180,60
181,60
182,60
183,60
184,60
185,60
186,60
187,60
188,60
189,60
190,60
191,60
192,60
193,60
194,60
195,60
196,60
197,60
198,60
199,60
200,60
201,60
202,60
203,60
204,60
205,60
206,60
207,60
208,60
209,60
210,60
211,60
212,60
213,60
214,60
215,60
216,60
217,60
218,60
219,60
220,60
221,60
222,60
223,60
224,60
225,60
226,60
227,60
228,60
229,61
230,61
231,61
232,61
233,61
234,61
235,61
236,61
237,61
238,61
239,61
240,61
241,61
242,61
243,61
244,61
245,61
246,61
247,61
248,61
249,61
250,61
251,61
252,61
253,61
254,61
255,61
256,61
257,61
258,61
259,62
260,62
261,62
262,62
263,62
264,62
265,62
266,62
267,62
268,62
269,62
270,62
271,62
272,62
273,62
274,62
275,62
276,62
277,62
278,62
279,62
280,62
281,62
282,62
283,62
284,62
285,62
286,62
287,62
288,62
289,62
290,62
291,62
292,62
293,62
294,62
295,62
296,62
297,62
298,62
299,62
300,62
301,62
302,62
303,62
304,62
305,62
306,62
307,62
308,62
309,63
310,63
311,63
312,63
313,63
314,63
315,63
316,63
317,63
318,63
319,63
320,63
321,63
322,63
323,63
324,63
325,63
326,63
327,63
328,63
329,63
330,63
331,63
332,63
333,63
334,63
335,63
336,63
337,63
338,63
339,63
340,63
341,63
342,63
343,63
344,63
345,63
346,63
347,63
348,63
349,63
350,63
351,63
352,63
353,63
354,63
355,63
356,63
357,63
358,63
359,63
360,63
361,63
362,63
363,63
364,63
365,63
366,63
367,63
368,63
369,63
370,63
371,63
372,63
373,63
374,63
375,63
376,63
377,63
378,63
379,63
380,63
381,63
382,63
383,63
384,63
385,63
386,63
387,63
388,63
389,63
390,63
391,63
392,63
393,63
394,63
395,63
396,63
397,63
398,63
399,63
400,63
401,63
402,63
403,63
404,63
405,63
406,63
407,63
408,63
409,63
410,63
411,63
412,63
413,63
414,63
415,63
416,63
417,63
418,63
419,63
420,63
421,63
422,63
423,63
424,63
425,63
426,63
427,63
428,63
429,63
430,63
431,63
432,63
433,63
434,63
435,63
436,63
437,63
438,63
439,63
440,63
441,63
442,63
443,63
444,63
445,63
446,63
447,63
448,63
449,63
450,63
451,63
452,63
453,63
454,63
455,63
456,63
457,63
458,63
459,63
460,63
461,63
462,63
463,63
464,63
465,63
466,63
467,63
468,63
469,63
470,63
471,63
472,63
473,63
474,63
475,63
476,63
477,63
478,63
479,63
480,63
481,63
482,63
483,63
484,63
485,63
486,63
487,63
488,63
489,63
490,63
491,63
492,63
493,63
494,63
495,63
496,63
497,63
498,63
499,63
500,63
501,63
502,63
503,63
504,63
505,63
506,63
507,63
508,63
509,63
510,63
511,63
512,63
513,63
514,63
515,63
516,63
517,63
518,63
519,63
520,63
521,63
522,63
523,63
524,63
525,63
526,63
527,63
528,63
529,63
530,63
531,63
532,63
533,63
534,63
535,63
536,63
537,63
538,63
539,63
540,63
541,63
542,63
543,63
544,63
545,63
546,63
547,63
548,63
549,63
550,63
551,63
552,63
553,63
554,63
555,63
556,63
557,63
558,63
559,63
560,63
561,63
562,63
563,63
564,63
565,63
566,63
567,63
568,63
569,63
570,63
571,63
572,63
573,63
574,63
575,63
576,63
577,63
578,63
579,63
580,63
581,63
582,63
583,63
584,63
585,63
586,63
587,63
588,63
589,63
590,63
591,63
592,63
593,63
594,63
595,63
596,63
597,63
598,63
599,64
600,64
601,64
602,64
603,64
604,64
605,64
606,64
607,64
608,64
609,64
610,64
611,64
612,64
613,64
614,64
615,64
616,64
617,64
618,64
619,64
620,64
621,64
622,64
623,64
624,64
625,64
626,64
627,64
628,64
629,64
630,64
631,64
632,64
633,64
634,64
635,64
636,64
637,64
638,64
639,64
640,64
641,64
642,64
643,64
644,64
645,64
646,64
647,64
648,64
649,64
650,64
651,64
652,64
653,64
654,64
655,64
656,64
657,64
658,64
659,64
660,64
661,64
662,64
663,64
664,64
665,64
666,64
667,64
668,64
669,64
670,64
671,64
672,64
673,64
674,64
675,64
676,64
677,64
678,64
679,64
680,64
681,64
682,64
683,64
684,64
685,64
686,64
687,64
688,64
689,64
690,64
691,64
692,64
693,64
694,64
695,64
696,64
697,64
698,64
699,64
700,64
701,64
702,64
703,64
704,64
705,64
706,64
707,64
708,64
709,65
710,65
711,65
712,65
713,65
714,65
715,65
716,65
717,65
718,65
719,65
720,65
721,65
722,65
723,65
724,65
725,65
726,65
727,65
728,65
729,65
730,65
731,65
732,65
733,65
734,65
735,65
736,65
737,65
738,65
739,65
740,65
741,65
742,65
743,65
744,65
745,65
746,65
747,65
748,65
749,65
750,65
751,65
752,65
753,65
754,65
755,65
756,65
757,65
758,65
759,66
760,66
761,66
762,66
763,66
764,66
765,66
766,66
767,66
768,66
769,68
770,68
771,68
772,68
773,68
774,68
775,68
776,68
777,68
778,68
779,69
780,69
781,69
782,69
783,69
784,69
785,69
786,69
787,69
788,69
789,71
790,71
791,71
792,71
793,71
794,71
795,71
796,71
797,71
798,71
799,73
800,73
801,73
802,73
803,73
804,73
