0,60
1,60
2,60
3,60
4,60
5,60
6,60
7,60
8,60
9,60
10,60
11,60
12,60
13,60
14,60
15,60
16,60
17,60
18,60
19,60
20,60
21,60
22,60
23,60
24,60
25,60
26,60
27,60
28,60
29,60
30,60
31,60
32,60
33,60
34,60
35,60
36,60
37,60
38,60
39,60
40,60
41,60
42,60
43,60
44,60
45,60
46,60
47,60
48,60
49,60
50,60
51,60
52,60
53,60
54,60
55,60
56,60
57,60
58,60
59,59
60,59
61,59
62,59
63,59
64,59
65,59
66,59
67,59
68,59
69,59
70,59
71,59
72,59
73,59
74,59
75,59
76,59
77,59
78,59
79,59
80,59
81,59
82,59
83,59
84,59
85,59
86,59
87,59
88,59
89,59
90,59
91,59
92,59
93,59
94,59
95,59
96,59
97,59
98,59
99,59
100,59
101,59
102,59
103,59
104,59
105,59
106,59
107,59
108,59
109,59
110,59
111,59
112,59
113,59
114,59
115,59
116,59
117,59
118,59
119,59
120,59
121,59
122,59
123,59
124,59
125,59
126,59
127,59
128,59
129,59
130,59
131,59
132,59
133,59
134,59
135,59
136,59
137,59
138,59
139,59
140,59
141,59
142,59
143,59
144,59
145,59
146,59
147,59
148,59
149,59
150,59
151,59
152,59
153,59
154,59
155,59
156,59
157,59
158,59
159,60
160,60
161,60
162,60
163,60
164,60
165,60
166,60
167,60
168,60
169,60
170,60
171,60
172,60
173,60
174,60
175,60
176,60
177,60
178,60
179,60
180,60
181,60
182,60
183,60
184,60
185,60
186,60
187,60
188,60
189,60
190,60
191,60
192,60
193,60
194,60
195,60
196,60
197,60
198,60
199,61
200,61
201,61
202,61
203,61
204,61
205,61
206,61
207,61
208,61
209,61
210,61
211,61
212,61
213,61
214,61
215,61
216,61
217,61
218,61
219,62
220,62
221,62
222,62
223,62
224,62
225,62
226,62
227,62
228,62
229,62
230,62
231,62
232,62
233,62
234,62
235,62
236,62
237,62
238,62
239,63
240,63
241,63
242,63
243,63
244,63
245,63
246,63
247,63
248,63
249,63
250,63
251,63
252,63
253,63
254,63
255,63
256,63
257,63
258,63
259,63
260,63
261,63
262,63
263,63
264,63
265,63
266,63
267,63
268,63
269,63
270,63
271,63
272,63
273,63
274,63
275,63
276,63
277,63
278,63
279,63
280,63
281,63
282,63
283,63
284,63
285,63
286,63
287,63
288,63
289,64
290,64
291,64
292,64
293,64
294,64
295,64
296,64
297,64
298,64
299,65
300,65
301,65
302,65
303,65
304,65
305,65
306,65
307,65
308,65
309,66
310,66
311,66
312,66
313,66
314,66
315,66
316,66
317,66
318,66
319,66
320,66
321,66
322,66
323,66
324,66
325,66
326,66
327,66
328,66
329,66
330,66
331,66
332,66
333,66
334,66
335,66
336,66
337,66
338,66
339,66
340,66
341,66
342,66
343,66
344,66
345,66
346,66
347,66
348,66
349,65
350,65
351,65
352,65
353,65
354,65
355,65
356,65
357,65
358,65
359,65
360,65
361,65
362,65
363,65
364,65
365,65
366,65
367,65
368,65
369,66
370,66
371,66
372,66
373,66
374,66
375,66
376,66
377,66
378,66
379,67
380,67
381,67
382,67
383,67
384,67
385,67
386,67
387,67
388,67
389,68
390,68
391,68
392,68
393,68
394,68
395,68
396,68
397,68
398,68
399,68
400,68
401,68
402,68
403,68
404,68
405,68
406,68
407,68
408,68
409,69
410,69
411,69
412,69
413,69
414,69
415,69
416,69
417,69
418,69
419,69
420,69
421,69
422,69
423,69
424,69
425,69
426,69
427,69
428,69
429,70
430,70
431,70
432,70
433,70
434,70
435,70
436,70
437,70
438,70
439,71
440,71
441,71
442,71
443,71
444,71
445,71
446,71
447,71
448,71
449,71
450,71
451,71
452,71
453,71
454,71
455,71
456,71
457,71
458,71
459,71
460,71
461,71
462,71
463,71
464,71
465,71
466,71
467,71
468,71
469,72
470,72
471,72
472,72
473,72
474,72
475,72
476,72
477,72
478,72
479,72
480,72
481,72
482,72
483,72
484,72
485,72
486,72
487,72
488,72
489,73
490,73
491,73
492,73
493,73
494,73
495,73
496,73
497,73
498,73
499,73
500,73
501,73
502,73
503,73
504,73
505,73
506,73
507,73
508,73
509,74
510,74
511,74
512,74
513,74
514,74
515,74
516,74
517,74
518,74
519,74
520,74
521,74
522,74
523,74
524,74
525,74
526,74
527,74
528,74
529,75
530,75
531,75
532,75
533,75
534,75
535,75
536,75
537,75
538,75
539,75
540,75
541,75
542,75
543,75
544,75
545,75
546,75
547,75
548,75
549,76
550,76
551,76
552,76
553,76
554,76
555,76
556,76
557,76
558,76
559,76
560,76
561,76
562,76
563,76
564,76
565,76
566,76
567,76
568,76
569,76
570,76
571,76
572,76
573,76
574,76
575,76
576,76
577,76
578,76
579,77
580,77
581,77
582,77
583,77
584,77
585,77
586,77
587,77
588,77
589,77
590,77
591,77
592,77
593,77
594,77
595,77
596,77
597,77
598,77
599,77
600,77
601,77
602,77
603,77
604,77
605,77
606,77
607,77
608,77
609,78
610,78
611,78
612,78
613,78
614,78
615,78
616,78
617,78
618,78
619,78
620,78
621,78
622,78
623,78
624,78
625,78
626,78
627,78
628,78
629,79
630,79
631,79
632,79
633,79
634,79
635,79
636,79
637,79
638,79
639,79
640,79
641,79
642,79
643,79
644,79
645,79
646,79
647,79
648,79
649,79
650,79
651,79
652,79
653,79
654,79
655,79
656,79
657,79
658,79
659,80
660,80
661,80
662,80
663,80
664,80
665,80
666,80
667,80
668,80
669,80
670,80
671,80
672,80
673,80
674,80
675,80
676,80
677,80
678,80
679,80
680,80
681,80
682,80
683,80
684,80
685,80
686,80
687,80
688,80
689,81
690,81
691,81
692,81
693,81
694,81
695,81
696,81
697,81
698,81
699,81
700,81
701,81
702,81
703,81
704,81
705,81
706,81
707,81
708,81
709,81
710,81
711,81
712,81
713,81
714,81
715,81
716,81
717,81
718,81
719,82
720,82
721,82
722,82
723,82
724,82
725,82
726,82
727,82
728,82
729,82
730,82
731,82
732,82
733,82
734,82
735,82
736,82
737,82
738,82
739,82
740,82
741,82
742,82
743,82
744,82
745,82
746,82
747,82
748,82
749,83
750,83
751,83
752,83
753,83
754,83
755,83
756,83
757,83
758,83
759,84
760,84
761,84
762,84
763,84
764,84
765,84
766,84
767,84
768,84
769,84
770,84
771,84
772,84
773,84
774,84
775,84
776,84
777,84
778,84
779,85
780,85
781,85
782,85
783,85
784,85
785,85
786,85
787,85
788,85
789,85
790,85
791,85
792,85
793,85
794,85
795,85
796,85
797,85
798,85
799,86
800,86
801,86
802,86
803,86
804,86
